Fecha,LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioMaizUSD,SuperficieSembradaMaizSantaFe,SuperficieSembradaMaizBuenosAires,SuperficieSembradaMaizCordoba,SuperficieCosechadaMaizSantaFe,SuperficieCosechadaMaizBuenosAires,SuperficieCosechadaMaizCordoba,ProduccionMaizSantaFe,ProduccionMaizBuenosAires,ProduccionMaizCordoba,RendimientoMaizSantaFe,RendimientoMaizBuenosAires,RendimientoMaizCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionMaizDiaAnterior,VariacionMaizTresDia,VariacionMaizSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasMaiz,PrecioPromedioSesentaDiasMaiz,PrecioPromedioNoventaDiasMaiz,PrecioRealDiaSiguiente
20081108,0.8000,4.0000,3.5000,3.2700,122.3241,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.2217900392209254611560153067,-0.1367480231331354996242100472,-0.0421088158519726030646031335,0.0000,4.0000,0.0000,0.0000,4.0000,0.0000,114.0000,52.2000,0.0000,143.1000,79.2000,0.0000,152.9000,79.2000,0.0000,116.9017,130.5043,136.4950,81.3253
20081109,0.0000,0.0000,0.0000,3.2700,125.3822,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.02499997956249013890149202,-0.1505526143862435929544121642,-0.0467427382286751991936675095,0.8000,7.5000,0.0000,0.8000,7.5000,0.0000,114.8000,55.7000,0.0000,143.9000,82.7000,0.0000,153.7000,82.7000,0.0000,116.1758,130.1667,136.2224,86.7867
20081112,0.0000,0.0000,0.0000,3.2700,79.5107,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.3658533667458379259575920665,-0.4108759157979593610950849213,-0.3893638982590052041356608037,4.3000,7.5000,0.0000,4.3000,7.5000,0.0000,59.8000,36.7000,0.0000,147.4000,71.7000,0.0000,157.2000,82.7000,0.0000,119.3261,129.1470,135.7074,81.6766
20081118,0.0000,0.0000,0.0000,3.2800,85.3658,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0736391454231946140582336717,-0.2173468982357273613534749111,-0.2951996582389350491210763115,2.0000,10.0000,0.0000,2.0000,10.0000,0.0000,46.4000,30.0000,0.0000,123.6000,65.7000,0.0000,159.2000,92.7000,0.0000,116.2634,126.0475,133.9882,79.4642
20081126,28.3000,0.0000,5.5000,3.3100,78.5498,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.07984462161661930187498975,-0.1881400970926969630884448942,-0.3436111541860548679680353278,1.1000,52.1000,0.0000,1.1000,52.1000,0.0000,23.0000,71.1000,0.0000,121.4000,98.8000,0.0000,150.5000,144.8000,0.0000,115.6632,122.4886,130.9383,82.6409
20081127,0.0000,0.0000,53.0000,3.3200,81.3253,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0353342720159694868732956672,0.0022577675460704122767342723,-0.2985931378383380042280776588,29.4000,57.6000,0.0000,29.4000,57.6000,0.0000,51.3000,76.6000,0.0000,91.2000,104.3000,0.0000,178.8000,139.3000,0.0000,114.6267,120.4914,129.3895,157.2886
20081128,37.0000,0.0000,8.0000,3.3300,86.7867,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0671549935874813864812057256,0.0616504017070562047358332154,-0.1673931849542050894929091487,29.4000,110.6000,0.0000,29.4000,110.6000,0.0000,51.3000,128.1000,0.0000,76.7000,157.1000,0.0000,174.6000,185.3000,0.0000,112.2480,118.7885,127.7885,122.1282
20081201,0.0000,0.0000,0.0000,3.3400,81.6766,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0588811419261246250865628028,-0.0066163467549494895439828948,-0.1327404122839989891460620231,68.0000,91.6000,0.0000,68.0000,91.6000,0.0000,74.3000,143.1000,0.0000,114.4000,155.6000,0.0000,193.1000,191.3000,0.0000,112.1255,117.7778,126.4234,126.4705
20081202,0.0000,0.0000,0.0000,3.3600,79.4642,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0270873175426009407835291871,-0.0456225784523392981104822238,-0.1007888656445366459040949271,67.1000,91.0000,0.0000,67.1000,91.0000,0.0000,74.3000,143.1000,0.0000,114.4000,155.6000,0.0000,193.1000,191.3000,0.0000,108.0524,116.2736,125.0050,82.3964
20081203,0.0000,0.0000,0.0000,3.3700,82.6409,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0399764925589133219739203314,-0.0000193604985328372205584294,0.0101404084765796411987097137,66.9000,73.5000,0.0000,66.9000,73.5000,0.0000,74.3000,143.1000,0.0000,114.4000,155.6000,0.0000,191.6000,191.3000,0.0000,103.1547,112.9073,123.5972,77.1513
20081206,0.0000,4.0000,0.0000,3.4300,157.2886,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.9032779168668298626951061762,0.9356079640104240802324374634,0.9121264627021480896539878741,1.6000,7.0000,0.0000,1.6000,7.0000,0.0000,74.3000,139.1000,0.0000,114.4000,155.6000,0.0000,188.3000,191.3000,0.0000,101.9596,107.3365,120.9184,79.8816
20081208,0.0000,5.0000,3.5000,3.4300,122.1282,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.2235406761837793711686670235,0.1471253190028482089659251262,0.3198317637801183544863686701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3000,139.1000,0.0000,114.4000,155.6000,0.0000,188.3000,191.3000,0.0000,96.3922,107.0928,121.3523,79.8816
20081209,4.5000,0.0000,1.0000,3.4000,126.4705,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.035555260783340784519873379,0.0479310341970354449028428342,0.2806018424427229153904070602,0.0000,3.5000,0.0000,0.0000,3.5000,0.0000,73.5000,139.1000,0.0000,114.4000,159.1000,0.0000,188.3000,194.8000,0.0000,96.3744,106.7056,121.1005,85.1190
20081210,0.0000,0.0000,0.0000,3.3800,82.3964,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.3484931268556698993045809102,-0.3909905532890533899434646021,-0.2168234966475240805387207947,4.5000,4.5000,0.0000,4.5000,4.5000,0.0000,78.0000,140.1000,0.0000,96.4000,149.1000,0.0000,192.8000,195.8000,0.0000,96.4733,107.5291,120.8204,84.8664
20081211,0.0000,2.5000,0.0000,3.3700,77.1513,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0636569073406119684840599832,-0.3007331528472777995807188686,-0.2622802552886668322256454137,4.5000,4.5000,0.0000,4.5000,4.5000,0.0000,74.5000,140.1000,0.0000,94.4000,149.1000,0.0000,192.8000,176.8000,0.0000,95.3003,106.5238,119.5406,89.0207
20081212,0.0000,0.0000,0.0000,3.3800,79.8816,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0353889046587679015130010771,-0.1621344375987262349039326868,-0.231422158036374902221884402,4.5000,4.5000,0.0000,4.5000,4.5000,0.0000,74.5000,140.1000,0.0000,94.4000,149.1000,0.0000,134.3000,176.8000,0.0000,93.9042,106.1067,117.9724,88.6094
20081215,0.0000,0.0000,0.0000,3.3800,79.8816,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0,0.0009000569270344105754809457,-0.2318628491361102811633920936,4.5000,4.5000,0.0000,4.5000,4.5000,0.0000,74.5000,130.1000,0.0000,78.8000,147.6000,0.0000,118.9000,160.1000,0.0000,93.9327,105.0980,116.3262,88.4955
20081216,0.0000,0.0000,0.0000,3.3600,85.1190,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0655645355125585867083283259,0.0778445388526240479160203365,-0.1783859915813359713248047224,4.5000,1.0000,0.0000,4.5000,1.0000,0.0000,72.5000,130.1000,0.0000,78.8000,147.6000,0.0000,118.9000,160.1000,0.0000,92.9291,104.1641,115.0703,88.4955
20081217,0.0000,0.0000,0.0000,3.3700,84.8664,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0029676100518098191943044444,0.039680303427525561269867716,-0.0902928294411607699877156988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5000,130.1000,0.0000,78.8000,147.6000,0.0000,118.9000,160.1000,0.0000,92.4084,103.4839,113.7405,89.4428
20081218,0.0000,0.0000,0.0000,3.3700,89.0207,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0489510571910673717749309503,0.0688170106496656221109630323,0.0119819710968503011204891203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5000,130.1000,0.0000,78.8000,147.6000,0.0000,118.9000,160.1000,0.0000,91.9370,102.8419,113.0530,88.8563
20081219,0.0000,9.0000,0.0000,3.3800,88.6094,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0046202737116198816679716066,0.0263395340881932896561123463,0.0725359966938547543994037871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5000,130.1000,0.0000,78.8000,147.6000,0.0000,118.9000,160.1000,0.0000,92.1654,102.3812,112.0804,87.7192
20081222,0.0000,0.0000,9.0000,3.3900,88.4955,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0012854166713689518267813573,0.0113906280655170640370443035,0.0597719535353189742186029802,7.1000,16.0000,0.0000,7.1000,16.0000,0.0000,79.6000,146.1000,0.0000,85.9000,159.6000,0.0000,126.0000,176.1000,0.0000,91.9563,101.9370,110.9261,116.0818
20081223,1.9000,0.0000,0.0000,3.3900,88.4955,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0,-0.0024014976387089404401530705,0.0395961093801342632387842938,7.1000,25.0000,0.0000,7.1000,25.0000,0.0000,79.6000,155.1000,0.0000,85.9000,168.6000,0.0000,126.0000,185.1000,0.0000,91.7640,101.7863,109.8453,90.9090
20081229,0.0000,0.0000,0.0000,3.4100,89.4428,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,0.0107044990988242340005989005,0.0102710688688721854334556725,0.0357517377099731160960819576,4.7000,10.0000,0.0000,4.7000,10.0000,0.0000,17.9000,37.5000,0.0000,86.3000,166.1000,0.0000,90.6000,173.6000,0.0000,93.3491,101.5580,107.8127,105.5718
20081230,0.0000,9.0000,2.5000,3.4100,88.8563,453.6000,4743.2700,1440.0000,1134.1000,9828.2300,1276.8000,2538.6800,8306.0300,4560.9400,118.9000,662.4580,144.1000,86,860,13,-0.0065572634130416310759502162,0.0005070677969536898096262561,0.0129383748177874317257588275,4.7000,1.0000,0.0000,4.7000,1.0000,0.0000,16.3000,30.5000,0.0000,86.3000,156.1000,0.0000,90.6000,173.6000,0.0000,93.1193,101.1672,107.3646,113.7426
20090102,13.0000,0.0000,1.2000,3.4200,87.7192,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0127970667245879020395852629,-0.0136322099472777934785786519,-0.0060736183012062741406174883,4.8000,25.8000,0.0000,4.8000,25.8000,0.0000,18.3000,56.3000,0.0000,86.3000,181.9000,0.0000,92.6000,199.4000,0.0000,94.4215,98.3364,105.5130,111.1436
20090104,0.0000,0.0000,0.0000,3.4200,116.0818,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.323334002134082390172276993,0.3091031707217135061760788637,0.3092507501135119684634910384,17.8000,27.0000,0.0000,17.8000,27.0000,0.0000,31.3000,57.5000,0.0000,99.3000,183.1000,0.0000,105.6000,200.6000,0.0000,94.7389,97.8335,103.5697,113.9296
20090105,0.0000,0.0000,0.0000,3.4100,90.9090,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.2168539771092453769669319394,-0.0681011544902519089733965289,-0.0175042322801974060541870819,15.0000,27.0000,0.0000,15.0000,27.0000,0.0000,31.3000,57.5000,0.0000,99.3000,183.1000,0.0000,105.6000,196.6000,0.0000,95.9944,98.4627,102.5161,98.5337
20090106,0.0000,0.0000,0.0000,3.4100,105.5718,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.1612909612909612909612909613,0.0746679786909164941807200298,0.1369269020112458444237162425,15.0000,27.0000,0.0000,15.0000,27.0000,0.0000,31.3000,57.5000,0.0000,99.3000,183.1000,0.0000,105.6000,196.6000,0.0000,92.0897,95.9664,100.7165,102.6686
20090107,0.8000,0.0000,0.0000,3.4200,113.7426,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0773956681613840059561360136,0.0917102685989942494719457799,0.1935637357280215579504836328,15.0000,24.5000,0.0000,15.0000,24.5000,0.0000,31.3000,57.5000,0.0000,99.3000,183.1000,0.0000,105.6000,196.6000,0.0000,92.8387,94.1866,100.8349,103.8123
20090108,0.0000,0.0000,0.0000,3.4100,111.1436,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0228498381433165761992428518,0.0748086701390030539282336536,0.1237596297106771617603620273,15.8000,21.5000,0.0000,15.8000,21.5000,0.0000,32.1000,54.0000,0.0000,100.1000,149.1000,0.0000,105.6000,193.1000,0.0000,92.3728,93.8907,100.4131,110.4678
20090109,0.0000,0.0000,0.0000,3.4100,113.9296,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0250666705055441788820948755,0.0342881697522831948386784402,0.1169188499607086201407991296,13.8000,1.2000,0.0000,13.8000,1.2000,0.0000,27.6000,53.0000,0.0000,99.2000,148.5000,0.0000,105.6000,193.1000,0.0000,91.5213,93.3997,100.6686,113.4502
20090113,0.0000,1.0000,0.0000,3.4100,98.5337,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.1351352063028396483442406539,-0.1275462950665228717196777718,-0.0667864433601191507048595477,2.7000,1.5000,0.0000,2.7000,1.5000,0.0000,29.5000,54.5000,0.0000,35.6000,66.0000,0.0000,104.0000,194.6000,0.0000,95.1178,94.5865,101.2960,116.0818
20090114,0.0000,0.0000,0.0000,3.4100,102.6686,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0419643228661868984925969491,-0.0482100350765079483781093667,-0.0416474144103022207536056559,2.7000,1.5000,0.0000,2.7000,1.5000,0.0000,29.5000,54.5000,0.0000,34.0000,59.0000,0.0000,104.0000,184.6000,0.0000,95.3187,94.7181,101.2318,110.7871
20090115,0.0000,0.0000,0.0000,3.4100,103.8123,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0111397252908873793935049275,-0.0117252490147776216879344808,-0.013323577265356404469850532,1.9000,1.5000,0.0000,1.9000,1.5000,0.0000,29.5000,54.5000,0.0000,34.0000,59.0000,0.0000,102.0000,184.6000,0.0000,96.6591,94.9746,101.2644,114.2441
20090116,0.0000,0.0000,0.0000,3.4200,110.4678,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0641109001534500247080548259,0.0865165142914470323715651645,0.0318552574305226218978273616,1.9000,1.5000,0.0000,1.9000,1.5000,0.0000,29.5000,54.5000,0.0000,34.0000,59.0000,0.0000,102.0000,184.6000,0.0000,97.7587,95.2507,101.3211,115.9883
20090119,0.0000,0.0000,0.0000,3.4200,113.4502,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0269979125138728208582048343,0.0738349770798870605874073627,0.0528348072420164863180105693,2.7000,16.5000,0.0000,2.7000,16.5000,0.0000,30.3000,69.5000,0.0000,34.8000,74.0000,0.0000,102.8000,199.6000,0.0000,100.6580,96.0352,101.5199,115.9883
20090120,0.0000,0.0000,0.0000,3.4200,116.0818,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0231960807473234952428466411,0.0625975077678200642418476412,0.077674203567134364218418479,0.8000,15.0000,0.0000,0.8000,15.0000,0.0000,30.3000,62.5000,0.0000,34.8000,74.0000,0.0000,102.8000,199.6000,0.0000,101.4575,96.5629,101.7737,116.8604
20090121,0.0000,0.0000,0.0000,3.4300,110.7871,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0456118013331977967261017662,-0.0224661896859939329376076104,0.0218273021461398996500400556,0.8000,15.0000,0.0000,0.8000,15.0000,0.0000,23.2000,53.5000,0.0000,34.8000,74.0000,0.0000,102.8000,199.6000,0.0000,102.3177,97.1370,102.0718,116.5217
20090122,0.0000,0.0000,0.0000,3.4400,114.2441,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0312039939668066047400825547,0.0070909919543158171257505089,0.0580935602800470758525882788,0.8000,15.0000,0.0000,0.8000,15.0000,0.0000,23.2000,44.5000,0.0000,34.8000,74.0000,0.0000,102.8000,199.6000,0.0000,103.6290,97.5270,102.4389,114.2028
20090123,0.0000,0.0000,0.0000,3.4400,115.9883,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0152673092089657146408435972,0.0200868920269822610102810506,0.0523727501805221669296351748,0.8000,15.0000,0.0000,0.8000,15.0000,0.0000,21.3000,44.5000,0.0000,34.8000,70.5000,0.0000,102.8000,165.6000,0.0000,105.1436,97.9914,102.6798,117.3913
20090126,0.0000,0.0000,12.0000,3.4400,115.9883,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0,0.0203665772778389505585457723,0.0345124992418755819719797215,1.8000,39.0000,0.0000,1.8000,39.0000,0.0000,23.1000,82.5000,0.0000,32.1000,108.5000,0.0000,75.2000,181.0000,0.0000,105.7461,99.0313,103.1689,86.9565
20090127,2.1000,0.0000,11.5000,3.4400,116.8604,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0075188618162349133490188235,0.0125945675691834716988325655,0.0263676281129565138400185895,1.8000,51.0000,0.0000,1.8000,51.0000,0.0000,23.1000,94.5000,0.0000,32.1000,120.5000,0.0000,75.2000,140.0000,0.0000,106.2852,99.9942,103.4253,110.1449
20090128,0.0000,0.0000,0.0000,3.4500,116.5217,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0028983299731987910361422689,0.0020872212523327513996508398,0.015249809497184591191289223,3.9000,62.5000,0.0000,3.9000,62.5000,0.0000,22.4000,106.0000,0.0000,34.2000,132.0000,0.0000,40.3000,143.5000,0.0000,106.8139,100.8296,103.6604,109.7976
20090129,0.0000,0.0000,0.0000,3.4500,114.2028,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0199010141458629594315908539,-0.0193548165499996565249946761,-0.0087443861948286592077564532,3.9000,62.5000,0.0000,3.9000,62.5000,0.0000,22.4000,106.0000,0.0000,34.2000,132.0000,0.0000,38.7000,136.5000,0.0000,108.1679,101.2537,103.9125,110.1449
20090130,0.0000,0.0000,0.0000,3.4500,117.3913,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0279196306920670946771883001,0.0132025297991943838757092152,0.0213106581752481721497100334,3.9000,62.5000,0.0000,3.9000,62.5000,0.0000,22.4000,103.5000,0.0000,34.2000,132.0000,0.0000,38.7000,136.5000,0.0000,109.4352,101.5944,104.2788,115.9420
20090201,12.0000,0.0000,0.0000,3.4500,86.9565,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.2592594170096080373928902738,-0.2506243612039442047732392497,-0.2496328573247752795899491233,3.3000,23.5000,0.0000,3.3000,23.5000,0.0000,20.4000,80.2000,0.0000,34.2000,132.0000,0.0000,38.7000,136.5000,0.0000,109.8140,103.1578,103.1570,119.2753
20090202,0.0000,0.0000,31.0000,3.4500,110.1449,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.2666666666666666666666666667,0.0373067889371421683085826867,-0.0164496071165375892338565189,14.1000,23.5000,0.0000,14.1000,23.5000,0.0000,19.4000,79.0000,0.0000,46.2000,132.0000,0.0000,50.7000,136.5000,0.0000,109.7777,103.2744,102.9857,118.6956
20090203,42.1000,0.0000,0.0000,3.4600,109.7976,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0031531192093324339120558464,0.0473782062349936898376337511,-0.0121875280744214596732744617,14.1000,42.5000,0.0000,14.1000,42.5000,0.0000,19.4000,110.0000,0.0000,46.2000,163.0000,0.0000,50.7000,167.5000,0.0000,109.7944,103.4552,103.0963,117.1511
20090204,0.0000,0.0000,21.0000,3.4500,110.1449,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0031630928180579539079178416,0.0766887477639223327544240939,-0.0011153357433947871365733735,54.1000,31.0000,0.0000,54.1000,31.0000,0.0000,61.5000,110.0000,0.0000,88.3000,156.0000,0.0000,92.8000,167.5000,0.0000,109.5088,103.6179,103.2277,116.2318
20090205,67.2000,10.5000,10.0000,3.4500,115.9420,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0526315789473684210526315789,0.0537391006139586061146229756,0.0606857627237817151112375626,54.1000,52.0000,0.0000,54.1000,52.0000,0.0000,61.5000,131.0000,0.0000,81.2000,168.0000,0.0000,92.8000,188.5000,0.0000,110.3831,102.4091,102.1854,118.8985
20090206,0.0000,0.0000,0.0000,3.4500,119.2753,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,0.0287497196874299218574804644,0.0653242409221026870843995481,0.0920075073896779931465641267,121.3000,62.0000,0.0000,121.3000,62.0000,0.0000,128.7000,141.0000,0.0000,148.4000,169.0000,0.0000,160.0000,198.5000,0.0000,110.8545,102.7474,101.3767,115.8670
20090209,0.0000,0.0000,10.0000,3.4500,118.6956,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0048601847993675136428078571,0.0310531957463787293455971731,0.0795381032349014652716648098,109.9000,62.0000,0.0000,109.9000,62.0000,0.0000,128.5000,141.0000,0.0000,147.1000,168.0000,0.0000,156.1000,194.0000,0.0000,110.9629,102.5836,100.8356,115.6069
20090210,1.7000,0.0000,34.0000,3.4400,117.1511,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0130122767819531642284970968,-0.0069497325471888704819745197,0.0636882637263203333831415717,109.9000,41.0000,0.0000,109.9000,41.0000,0.0000,128.5000,151.0000,0.0000,147.1000,178.0000,0.0000,156.1000,204.0000,0.0000,111.3312,103.6768,101.1858,109.8265
20090211,0.0000,0.0000,0.0000,3.4500,116.2318,864.8000,4837.4000,1146.2000,235.5000,7865.0700,963.5000,1601.6600,7809.2100,6375.3100,71.9460,407.2550,138.4140,64,248,19,-0.0078471307567747976758220793,-0.0180968793822967881460455843,0.0155665957770279125768238063,69.5000,75.0000,0.0000,69.5000,75.0000,0.0000,130.2000,185.0000,0.0000,148.8000,212.0000,0.0000,157.8000,238.0000,0.0000,111.5957,104.6576,101.9238,109.5100
